candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:40975,40975,openml_cc18,openml_cc18:40975,car,2026-08-31T21:41:23.085642+00:00,False,False,none,prefilter_not_binary:4.0,EXCLUDE,3,class,"**Author**: Marko Bohanec, Blaz Zupan  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/car+evaluation) - 1997   
**Please cite**: [UCI](http://archive.ics.uci.edu/ml/citation_policy.html)  

**Car Evaluation Database**  
This database was derived from a simple hierarchical decision model originally developed for the demonstration of DEX (M. Bohanec, V. Rajkovic: Expert system for decision making. Sistemica 1(1), pp. 145-157, 1990.).

The model evaluates cars according to the following concept structure:
 
    CAR                      car acceptability
    . PRICE                  overall price
    . . buying               buying price
    . . maint                price of the maintenance
    . TECH                   technical characteristics
    . . COMFORT              comfort
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:40978,40978,openml_cc18,openml_cc18:40978,Internet-Advertisements,2026-08-31T21:41:23.795616+00:00,False,False,none,objective_fail:encoded_features_le_100,EXCLUDE,2,class,"**Author**: Nicholas Kushmerick  
**Source**: [UCI](http://archive.ics.uci.edu/ml/datasets/Internet+Advertisements) - 1998  
**Please cite**:   

### Description

__Changes to version 1:__ all categorical features transformed as such. 

This dataset represents a set of possible advertisements on Internet pages. 

### Sources

(a) Creator and donor:

Nicholas Kushmerick - nick@ucd.ie

### Dataset Information

The features encode the geometry of the image (if available) as well as phrases occurring in the URL, the image's URL and alt text, the anchor text, and words occurring near the anchor text. The task is to predict whether an image is an advertisement (""ad"") or not (""nonad"").

### Atributtes Information

There are : 3 continuous attributes. The others are binary.
This is the ""STANDARD e",ad|noad,ad,noad,3279.0,1558.0,3.0,1555.0,1.0,1558.0,0.0,459.0,2820.0,0.1399817017383348,5.143790849673203,0.0,2820.0,b8560785aa1399c115b068a5abf5e02d8d816c168e7e3a15612f5f1bb196addc,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": false, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,False,True,True,,,,,
openml:40979,40979,openml_cc18,openml_cc18:40979,mfeat-pixel,2026-08-31T21:41:25.820742+00:00,False,False,none,prefilter_not_binary:10.0,EXCLUDE,3,class,"**Author**: Robert P.W. Duin, Department of Applied Physics, Delft University of Technology  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/Multiple+Features) - 1998  
**Please cite**: [UCI](https://archive.ics.uci.edu/ml/citation_policy.html)   

**Multiple Features Dataset: Pixel**  
One of a set of 6 datasets describing features of handwritten numerals (0 - 9) extracted from a collection of Dutch utility maps. The maps were scanned in 8 bit grey value at density of 400dpi, scanned, sharpened, and thresholded. Corresponding patterns in different datasets correspond to the same original character. 200 instances per class (for a total of 2,000 instances) have been digitized in binary images.  

Using this dataset, sampled versions of the original images may be obtained (15 x 16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:40982,40982,openml_cc18,openml_cc18:40982,steel-plates-fault,2026-08-31T21:41:26.473460+00:00,False,False,none,prefilter_not_binary:7.0,EXCLUDE,3,target,"**Author**: Semeion, Research Center of Sciences of Communication, Rome, Italy.     
**Source**: [UCI](http://archive.ics.uci.edu/ml/datasets/steel+plates+faults)     
**Please cite**: Dataset provided by Semeion, Research Center of Sciences of Communication, Via Sersale 117, 00128, Rome, Italy.  

__Changes w.r.t. version 1: included one target factor with 7 levels as target variable for the classification. Also deleted the previous 7 binary target variables.__

**Steel Plates Faults Data Set**  
A dataset of steel plates' faults, classified into 7 different types. The goal was to train machine learning for automatic pattern recognition.

The dataset consists of 27 features describing each fault (location, size, ...) and 1 feature indicating the type of fault (on of 7: Pastry, Z_Scratch, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:40983,40983,climb;openml_cc18,climb:40983;openml_cc18:40983,wilt,2026-08-31T21:41:27.147651+00:00,True,True,none,,KEEP,2,class,"**Author**: Brian Johnson     
**Source**: [UCI] (https://archive.ics.uci.edu/ml/datasets/Wilt)  
**Please cite**: Johnson, B., Tateishi, R., Hoan, N., 2013. A hybrid pansharpening approach and multiscale object-based image analysis for mapping diseased pine and oak trees. International Journal of Remote Sensing, 34 (20), 6969-6982.   

__Changes w.r.t. version 1: renamed variables such that they match description.__


### Dataset:  
Wilt Data Set 

### Abstract:    
High-resolution Remote Sensing data set (Quickbird). Small number of training samples of diseased trees, large number for other land cover. Testing data set from stratified random sample of image.

### Source:
  
Brian Johnson; 
Institute for Global Environmental Strategies; 
2108-11 Kamiyamaguchi, Hayama, Kanagawa,240-0115 Ja",1|2,2,1,4839.0,5.0,5.0,0.0,5.0,5.0,0.0,261.0,4578.0,0.0539367637941723,16.54022988505747,0.0,4578.0,caba7c5bbe82e1f0798798eed469aa5ad2721d036d3b86fd0ed0dda0cdfb960e,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,openml_cc18_curated_benchmark_no_semantic_keyword_hits,,
openml:40984,40984,openml_cc18,openml_cc18:40984,segment,2026-08-31T21:41:27.184268+00:00,False,False,none,prefilter_not_binary:7.0,EXCLUDE,3,class,"**Author**: University of Massachusetts Vision Group, Carla Brodley  
**Source**: [UCI](http://archive.ics.uci.edu/ml/datasets/image+segmentation) - 1990  
**Please cite**: [UCI](http://archive.ics.uci.edu/ml/citation_policy.html)  

**Image Segmentation Data Set**
The instances were drawn randomly from a database of 7 outdoor images. The images were hand-segmented to create a classification for every pixel. Each instance is a 3x3 region.
 
__Major changes w.r.t. version 2: ignored first two variables as they do not fit the classification task (they reflect the location of the sample in the original image). The 3rd is constant, so should also be ignored.__


### Attribute Information  

4.  short-line-density-5:  the results of a line extractoin algorithm that 
          counts how many li",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:40994,40994,openml_cc18,openml_cc18:40994,climate-model-simulation-crashes,2026-08-31T21:41:27.865366+00:00,False,False,none,objective_fail:minority_count_ge_250,EXCLUDE,4,outcome,"**Author**: D. Lucas, R. Klein, J. Tannahill, D. Ivanova, S. Brandon, D. Domyancic, Y. Zhang.  
**Source**: [UCI](https://archive.ics.uci.edu/ml/datasets/climate+model+simulation+crashes)  
**Please Cite**: Lucas, D. D., Klein, R., Tannahill, J., Ivanova, D., Brandon, S., Domyancic, D., and Zhang, Y.: Failure analysis of parameter-induced simulation crashes in climate models, Geosci. Model Dev. Discuss., 6, 585-623, [Web Link](http://www.geosci-model-dev-discuss.net/6/585/2013/gmdd-6-585-2013.html), 2013.  

__Major changes w.r.t. version 1: deactivated first two variables as they describe the batch of the experiments and should not be used for prediction. Also transformed the target from numeric to factor type.__


### Source

D. Lucas (ddlucas .at. alum.mit.edu), Lawrence Livermore Natio",0|1,0,1,540.0,18.0,18.0,0.0,18.0,18.0,0.0,46.0,494.0,0.0851851851851851,9.73913043478261,0.0,494.0,1f9dc24c8d18a2345f7f2d75875f6e11fedd6c0af90ae15c487b2f5c6637f08f,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,False,True,True,True,True,,,,,
openml:40996,40996,openml_cc18,openml_cc18:40996,Fashion-MNIST,2026-08-31T21:41:29.145639+00:00,False,False,none,prefilter_rows_out_of_range:70000.0,EXCLUDE,1,class,"**Author**: Han Xiao, Kashif Rasul, Roland Vollgraf  
**Source**: [Zalando Research](https://github.com/zalandoresearch/fashion-mnist)  
**Please cite**: Han Xiao and Kashif Rasul and Roland Vollgraf, Fashion-MNIST: a Novel Image Dataset for Benchmarking Machine Learning Algorithms, arXiv, cs.LG/1708.07747  

Fashion-MNIST is a dataset of Zalando's article images, consisting of a training set of 60,000 examples and a test set of 10,000 examples. Each example is a 28x28 grayscale image, associated with a label from 10 classes. Fashion-MNIST is intended to serve as a direct drop-in replacement for the original MNIST dataset for benchmarking machine learning algorithms. It shares the same image size and structure of training and testing splits. 

Raw data available at: https://github.com/zala",,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41027,41027,openml_cc18,openml_cc18:41027,jungle_chess_2pcs_raw_endgame_complete,2026-08-31T21:41:29.810368+00:00,False,False,none,prefilter_rows_out_of_range:44819.0,EXCLUDE,1,class,"### Description ###

This dataset is part of a collection datasets based on the game ""Jungle Chess"" (a.k.a. Dou Shou Qi). For a description of the rules, please refer to the paper (link attached). The paper also contains a description of various constructed features. As the tablebases are a disjoint set of several tablebases based on which (two) pieces are on the board, we have uploaded all tablebases that have explicit different content:

* Rat vs Rat
* Rat vs Panther
* Rat vs. Lion
* Rat vs. Elephant
* Panther vs. Lion
* Panther vs. Elephant
* Tiger vs. Lion
* Lion vs. Lion
* Lion vs. Elephant
* Elephant vs. Elephant
* Complete (Combination of the above)
* RAW Complete (Combination of the above, containing for both pieces just the rank, file and strength information). This dataset contai",,,,44819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41150,41150,climb,climb:41150,MiniBooNE,2026-08-31T21:41:30.527462+00:00,False,False,none,prefilter_rows_out_of_range:130064.0,EXCLUDE,1,signal,"**Source:** [UCI](https://archive.ics.uci.edu/ml/datasets/MiniBooNE+particle+identification#)

Byron Roe (byronroe '@' umich.edu)
Department of Physics University of Michigan
Ann Arbor, MI 48109


**Data Set Information:**

This dataset is taken from the MiniBooNE experiment and is used to distinguish electron neutrinos (signal) from muon neutrinos (background).

This dataset is ordered. It first contains all signal observations, and then background observations.


**Attribute Information:**

50 particle ID variables (real) for each event.


**Relevant Papers:**

B. Roe et al., 'Boosted Decision Trees, an Alternative to Artificial Neural Networks' <[Web Link](https://arxiv.org/abs/physics/0408124)>,
arXiv:physics/0408124, Nucl. Instrum. Meth. A543, 577 (2005).",,,,130064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41156,41156,climb,climb:41156,ada,2026-08-31T21:41:30.528396+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,1,class,"The goal of this challenge is to expose the research community to real world datasets of interest to 4Paradigm. All datasets are formatted in a uniform way, though the type of data might differ. The data are provided as preprocessed matrices, so that participants can focus on classification, although participants are welcome to use additional feature extraction procedures (as long as they do not violate any rule of the challenge). All problems are binary classification problems and are assessed with the normalized Area Under the ROC Curve (AUC) metric (i.e. 2*AUC-1).
                   The identity of the datasets and the type of data is concealed, though its structure is revealed. The final score in  phase 2 will be the average of rankings  on all testing datasets, a ranking will be gener",0|1,1,0,4147.0,48.0,48.0,0.0,0.0,48.0,0.0,1029.0,3118.0,0.2481311791656619,2.030126336248785,0.0,3118.0,08e39f6291c0b40ae4e8ff89c062349905bbb544454735eaa45e54e86374a682,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:41168,41168,climb,climb:41168,jannis,2026-08-31T21:41:30.567366+00:00,False,False,none,prefilter_rows_out_of_range:83733.0,EXCLUDE,1,class,"SOURCE: [ChaLearn Automatic Machine Learning Challenge (AutoML)](https://competitions.codalab.org/competitions/2321), [ChaLearn](https://automl.chalearn.org/data) 

This is a ""supervised learning"" challenge in machine learning. We are making available 30 datasets, all pre-formatted in given feature representations (this means that each example consists of a fixed number of numerical coefficients). The challenge is to solve classification and regression problems, without any further human intervention.

The difficulty is that there is a broad diversity of data types and distributions (including balanced or unbalanced classes, sparse or dense feature representations, with or without missing values or categorical variables, various metrics of evaluation, various proportions of number of featu",,,,83733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41169,41169,climb,climb:41169,helena,2026-08-31T21:41:30.568283+00:00,False,False,none,prefilter_rows_out_of_range:65196.0,EXCLUDE,1,class,"**SOURCE:** [ChaLearn Automatic Machine Learning Challenge (AutoML)](https://competitions.codalab.org/competitions/2321), [ChaLearn](https://automl.chalearn.org/data)
This is a ""supervised learning"" challenge in machine learning. We are making available 30 datasets, all pre-formatted in given feature representations (this means that each example consists of a fixed number of numerical coefficients). The challenge is to solve classification and regression problems, without any further human intervention.

The difficulty is that there is a broad diversity of data types and distributions (including balanced or unbalanced classes, sparse or dense feature representations, with or without missing values or categorical variables, various metrics of evaluation, various proportions of number of fea",,,,65196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41671,41671,climb,climb:41671,microaggregation2,2026-08-31T21:41:30.569084+00:00,False,False,none,prefilter_rows_out_of_range:20000.0,EXCLUDE,1,class,microaggregation2_nominal,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:41945,41945,climb,climb:41945,ilpd-numeric,2026-08-31T21:41:30.569817+00:00,False,False,none,objective_fail:minority_count_ge_250,EXCLUDE,2,Class,The ILPD liver dataset from the OpenCC18 with the gender binary encoded so all features are numeric,1|2,2,1,583.0,10.0,10.0,0.0,5.0,10.0,0.0,167.0,416.0,0.2864493996569468,1.4910179640718564,0.0,416.0,77ba1f7e68ea3faf98c797e7100f6aa643b79f17e9a4d8d96f95a8ff6986cf29,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,False,True,True,True,True,,,,,
openml:41946,41946,climb,climb:41946,Sick_numeric,2026-08-31T21:41:30.587232+00:00,False,False,none,"objective_fail:has_continuous,minority_count_ge_250",EXCLUDE,2,Class,Sick dataset from the opencc18 with all textual binary variables label encoded.,negative|sick,sick,negative,3772.0,29.0,29.0,0.0,0.0,29.0,0.0,231.0,3541.0,0.0612407211028632,14.329004329004327,0.0,3540.0,71426f3ae9630c8b20f144778cbb0d00c45aedee6c4bd86360a4cc5ff8c487da,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,False,True,True,True,True,,,,,
openml:42178,42178,climb,climb:42178,telco-customer-churn,2026-08-31T21:41:30.621127+00:00,True,True,none,,KEEP,1,Churn,"Context
""Predict behavior to retain customers. You can analyze all relevant customer data and develop focused customer retention programs."" [IBM Sample Data Sets]

Content
Each row represents a customer, each column contains customer's attributes described on the column Metadata.

The data set includes information about:

Customers who left within the last month - the column is called Churn
Services that each customer has signed up for - phone, multiple lines, internet, online security, online backup, device protection, tech support, and streaming TV and movies
Customer account information - how long they've been a customer, contract, payment method, paperless billing, monthly charges, and total charges
Demographic info about customers - gender, age range, and if they have partners and dep",No|Yes,Yes,No,7043.0,19.0,3.0,16.0,1.0,19.0,0.0,1869.0,5174.0,0.2653698707936959,1.76832530765115,0.0,5174.0,86fb1c0919c05313b3d5ebbd0b1e3e84aab599a93f02afe2db07bf670a559b81,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,climb_official_list_no_semantic_keyword_hits,,
openml:42397,42397,climb,climb:42397,CreditCardFraudDetection,2026-08-31T21:41:30.674312+00:00,False,False,none,prefilter_rows_out_of_range:284807.0,EXCLUDE,2,Class,"**Source**: Unknown - Date unknown  
**Please cite**: Andrea Dal Pozzolo, Olivier Caelen, Reid A. Johnson and Gianluca Bontempi. Calibrating Probability with Undersampling for Unbalanced Classification. In Symposium on Computational Intelligence and Data Mining (CIDM), IEEE, 2015  

Context
It is important that credit card companies are able to recognize fraudulent credit card transactions so that customers are not charged for items that they did not purchase.

Content
The datasets contains transactions made by credit cards in September 2013 by european cardholders. This dataset presents transactions that occurred in two days, where we have 492 frauds out of 284,807 transactions. The dataset is highly unbalanced, the positive class (frauds) account for 0.172% of all transactions.

It conta",,,,284807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:42477,42477,climb,climb:42477,default-of-credit-card-clients,2026-08-31T21:41:30.675227+00:00,False,False,none,prefilter_rows_out_of_range:30000.0,EXCLUDE,1,y,"**Author**: Yeh, I. C., & Lien, C. H
**Source**: [original](https://archive.ics.uci.edu/ml/datasets/default+of+credit+card+clients#) - 2016-01-26  
**Please cite**: Yeh, I. C., & Lien, C. H. (2009). The comparisons of data mining techniques for the predictive accuracy of probability of default of credit card clients. Expert Systems with Applications, 36(2), 2473-2480.

   

Data Set Information:

This research aimed at the case of customersâ€™ default payments in Taiwan and compares the predictive accuracy of probability of default among six data mining methods. From the perspective of risk management, the result of predictive accuracy of the estimated probability of default will be more valuable than the binary result of classification - credible or not credible clients. Because the real ",,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:43439,43439,climb,climb:43439,Medical-Appointment-No-Shows,2026-08-31T21:41:30.676045+00:00,False,False,none,prefilter_rows_out_of_range:110527.0,EXCLUDE,1,No-show,"Context
A person makes a doctor appointment, receives all the instructions and no-show. Who to blame? 
If this help you studying or working, please dont forget to upvote :).  Reference to Joni Hoppen and Aquarela Advanced Analytics  Aquarela
Greetings! 
Content
110.527 medical appointments its 14 associated variables (characteristics). The most important one if the patient show-up or no-show to the appointment.  Variable names are self-explanatory, if you have doubts, just let me know! 
scholarship variable means this concept = https://en.wikipedia.org/wiki/Bolsa_FamC3ADlia
14 variables 
Data Dictionary
01 - PatientId

Identification of a patient

02 - AppointmentID

Identification of each appointment

03 - Gender

Male or Female . Female is the greater proportion, woman takes way more car",,,,110527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:43551,43551,climb,climb:43551,Employee-Turnover-at-TECHCO,2026-08-31T21:41:30.676825+00:00,False,False,none,prefilter_rows_out_of_range:34452.0,EXCLUDE,1,turnover,"Context
These are simulated data based on employee turnover data in a real technology company in India (we refer to this company by a pseudonym, 'TECHCO'). These data can be used to analyze drivers of turnover at TECHCO. The original dataset was analyzed in the paper Machine Learning for Pattern Discovery in Management Research (SSRN version here). This publicly offered dataset is simulated based on the original data for privacy considerations. Along with the accompanying Python Kaggle code and R Kaggle code, this dataset will help readers learn how to implement the ML techniques in the paper. The data and code demonstrate how ML can be useful for discovering nonlinear and interactive patterns between variables that may otherwise have gone unnoticed. 
Content
This dataset includes 1,191 en",,,,34452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:43893,43893,climb,climb:43893,ibm-employee-attrition,2026-08-31T21:41:30.677584+00:00,False,False,none,"objective_fail:has_continuous,minority_count_ge_250",EXCLUDE,1,Attrition,"IBM Employee Attrition Data 
 The dataset used in the code pattern is supplied by Kaggle and contains HR analytics data of employees
that stay and leave. The types of data include metrics such as education level, job satisfactions, and commmute distance. 
 The dataset was obtained
from https://github.com/IBM/employee-attrition-aif360. 

The dataset is available under the Open Dataset License and the Database Content License.",No|Yes,Yes,No,1470.0,34.0,26.0,8.0,0.0,34.0,0.0,237.0,1233.0,0.1612244897959183,4.2025316455696204,0.0,1234.0,08de75675149b7982e6b1f447864d10fd10bfd58628ca2bae766f13a4d26de49,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,False,True,True,True,True,,,,,
openml:43903,43903,climb,climb:43903,Diabetes-130-Hospitals_(Fairlearn),2026-08-31T21:41:30.702871+00:00,False,False,none,prefilter_rows_out_of_range:101766.0,EXCLUDE,2,readmit_30_days,"The ""Diabetes 130-Hospitals"" dataset represents 10 years of clinical care at 130 U.S. hospitals and delivery networks, collected from 1999 to 2008. Each record represents the hospital admission record for a patient diagnosed with diabetes whose stay lasted between one to fourteen days. The features describing each encounter include demographics, diagnoses, diabetic medications, number of visits in the year preceding the encounter, and payer information, as well as whether the patient was readmitted after release, and whether the readmission occurred within 30 days of the release.

The original ""Diabetes 130-Hospitals"" dataset was collected by Beata Strack, Jonathan P. DeShazo, Chris Gennings, Juan L. Olmo, Sebastian Ventura, Krzysztof J. Cios, and John N. Clore in 2014.

This version of th",,,,101766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:43904,43904,climb,climb:43904,law-school-admission-bianry,2026-08-31T21:41:30.703743+00:00,False,False,none,prefilter_rows_out_of_range:20800.0,EXCLUDE,3,ugpagt3,"Law School Admissions (Binarized) 
 Survey among students attending law school in the U.S. in 1991. 
 The dataset was obtained from the R-package fairml. 
 The response variable has been changed to a binary version: Whether ugpa is greater than 3.
 The race1 variables has been binarized to labels white and non-white.",,,,20800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:43925,43925,climb,climb:43925,eucalyptus,2026-08-31T21:41:30.704487+00:00,False,False,none,prefilter_not_binary:4.0,EXCLUDE,4,Class,"jobScheduling: HPC Job Scheduling Data
In AppliedPredictiveModeling: Functions and Data Sets for 'Applied Predictive Modeling'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:44232,44232,climb,climb:44232,UCI_churn,2026-08-31T21:41:30.705217+00:00,False,False,none,"human_exclude:Probable subset/variant of the 5,000-row classic telecom churn dataset; excluded conservatively to preserve dataset-leve",EXCLUDE,1,churn,No description available,False|True,True,False,3333.0,20.0,16.0,4.0,8.0,20.0,0.0,483.0,2850.0,0.1449144914491449,4.900621118012422,0.0,2850.0,eef3ef855de7c814edc22d985ed6b69d0772f5cbe2381b9147a1ec664a4402a9,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,HUMAN_RESOLVED_V1_1,EXCLUDE,"Probable subset/variant of the 5,000-row classic telecom churn dataset; excluded conservatively to preserve dataset-level independence.",,A_duplicate_derivative
openml:45067,45067,climb,climb:45067,okcupid_stem,2026-08-31T21:41:30.738310+00:00,False,False,none,prefilter_rows_out_of_range:26677.0,EXCLUDE,1,class,"User profile data for San Francisco OkCupid users published in [Kim, A. Y., & Escobedo-Land, A. (2015). OKCupid data for introductory statistics and data science courses. Journal of Statistics Education, 23(2).]. The curated dataset was downloaded from [https://github.com/rudeboybert/JSE_OkCupid]. The original dataset was created with the use of a python script that pulled the data from public profiles on www.okcupid.com on 06/30/2012. It includes people (n = 59946) within a 25 mile radius of San Francisco, who were online in the last year (06/30/2011), with at least one profile picture. Permission to use this data was obtained by the author of the original paper from OkCupid president and co-founder Christian Rudder under the condition that the dataset remains public. As target, the varia",,,,26677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:45068,45068,climb,climb:45068,adult,2026-08-31T21:41:30.739219+00:00,False,False,none,prefilter_rows_out_of_range:48842.0,EXCLUDE,4,class,Prediction task is to determine whether a person makes over 50K a year. Extraction was done by Barry Becker from the 1994 Census database. A set of reasonably clean records was extracted using the following conditions: ((AAGE>16) && (AGI>100) && (AFNLWGT>1)&& (HRSWK>0)),,,,48842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:45548,45548,climb,climb:45548,Otto-Group-Product-Classification-Challenge,2026-08-31T21:41:30.740006+00:00,False,False,none,prefilter_rows_out_of_range:61878.0,EXCLUDE,1,target,"## Overview

The Otto Group is one of the world's biggest e-commerce companies, with subsidiaries in more than 20 countries, including Crate & Barrel (USA), Otto.de (Germany) and 3 Suisses (France). We are selling millions of products worldwide every day, with several thousand products being added to our product line.

A consistent analysis of the performance of our products is crucial. However, due to our diverse global infrastructure, many identical products get classified differently. Therefore, the quality of our product analysis depends heavily on the ability to accurately cluster similar products. The better the classification, the more insights we can generate about our product range.

For this competition, we have provided a dataset with 93 features for more than 200,000 products. ",,,,61878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:45558,45558,climb,climb:45558,Pulsar-Dataset-HTRU2,2026-08-31T21:41:30.740780+00:00,False,False,none,prefilter_rows_out_of_range:17898.0,EXCLUDE,2,class,"Pulsar candidates collected during the HTRU survey. Pulsars are a type of star, of considerable scientific interest. Candidates must be classified in to pulsar and non-pulsar classes to aid discovery.

## Source:

Dr Robert Lyon, University of Manchester, School of Physics and Astronomy, Alan Turing Building, Manchester M13 9PL, United Kingdom, robert.lyon '@' manchester.ac.uk

## Data Set Information:

HTRU2 is a data set which describes a sample of pulsar candidates collected during the High Time Resolution Universe Survey (South) [1].

Pulsars are a rare type of Neutron star that produce radio emission detectable here on Earth. They are of considerable scientific interest as probes of space-time, the inter-stellar medium, and states of matter (see [2] for more uses).

As pulsars rotate,",,,,17898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:45560,45560,climb,climb:45560,online-shoppers-intention,2026-08-31T21:41:30.741534+00:00,False,False,none,prefilter_rows_out_of_range:12330.0,EXCLUDE,2,Revenue,"## Source:

1. C. Okan Sakar
Department of Computer Engineering, Faculty of
Engineering and Natural Sciences, Bahcesehir University,
34349 Besiktas, Istanbul, Turkey

2. Yomi Kastro
Inveon Information Technologies Consultancy and Trade,
34335 Istanbul, Turkey

## Data Set Information:

The dataset consists of feature vectors belonging to 12,330 sessions.
The dataset was formed so that each session
would belong to a different user in a 1-year period to avoid
any tendency to a specific campaign, special day, user
profile, or period.


## Attribute Information:

The dataset consists of 10 numerical and 8 categorical attributes.
The 'Revenue' attribute can be used as the class label.

""Administrative"", ""Administrative Duration"", ""Informational"", ""Informational Duration"", ""Product Related"" and ",,,,12330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
